Salary,First,Last,Email,Phone,Language,Hire Date
64733,Matt,Cain,matt.cain@company.org,19292383363,french,"December 16, 2011"
331027,Cameron,Cairncross,cameron.cairncross@company.org,19292383363,french,"August 10, 2009"
389993,Miguel,Cairo,miguel.cairo@company.org,19292383363,french,"October 19, 2019"
295529,Kiko,Calero,kiko.calero@company.org,19292383363,french,"May 29, 2016"
362190,Kole,Calhoun,kole.calhoun@company.org,19292383363,french,"September 3, 2011"
223690,Willie,Calhoun,willie.calhoun@company.org,19292383363,french,"July 17, 2009"
59715,Carmen,Cali,carmen.cali@company.org,19292383363,french,"April 20, 2005"
73197,Orlando,Calixte,orlando.calixte@company.org,19292383363,french,"August 29, 2010"
179376,Alberto,Callaspo,alberto.callaspo@company.org,19292383363,french,"July 15, 2001"
61299,Jamie,Callahan,jamie.callahan@company.org,19292383363,french,"June 13, 2008"
67485,Mickey,Callaway,mickey.callaway@company.org,19292383363,french,"December 18, 2008"
385734,Ron,Calloway,ron.calloway@company.org,19292383363,french,"September 16, 2000"
344509,Napoleon,Calzado,napoleon.calzado@company.org,19292383363,french,"November 9, 2009"
371800,Johan,Camargo,johan.camargo@company.org,19292383363,french,"September 19, 2014"
49045,Kevin,Cameron,kevin.cameron@company.org,19292383363,french,"February 15, 2000"
78387,Mike,Cameron,mike.cameron@company.org,19292383363,french,"May 31, 2004"
371570,Arquimedes,Caminero,arquimedes.caminero@company.org,19292383363,french,"December 23, 2003"
155934,Eric,Cammack,eric.cammack@company.org,19292383363,french,"August 31, 2018"
366708,Tony,Campana,tony.campana@company.org,19292383363,french,"March 22, 2017"
245282,Brett,Campbell,brett.campbell@company.org,19292383363,french,"October 10, 2009"
141459,Eric,Campbell,eric.campbell@company.org,19292383363,french,"May 24, 2003"
137620,Jorge,Campillo,jorge.campillo@company.org,19292383363,french,"April 12, 2019"
279019,Vicente,Campos,vicente.campos@company.org,19292383363,french,"August 29, 2016"
315662,Leonel,Campos,leonel.campos@company.org,19292383363,french,"March 30, 2009"
103354,Shawn,Camp,shawn.camp@company.org,19292383363,french,"July 8, 2014"
141748,Willie,Canate,willie.canate@company.org,19292383363,french,"March 18, 2005"
385983,Robinson,Cancel,robinson.cancel@company.org,19292383363,french,"January 20, 2006"
165703,Jeimer,Candelario,jeimer.candelario@company.org,19292383363,french,"May 29, 2003"
219012,Mark,Canha,mark.canha@company.org,19292383363,french,"May 25, 2019"
52608,Barbaro,Canizares,barbaro.canizares@company.org,19292383363,french,"May 15, 2016"
62354,Jay,Canizaro,jay.canizaro@company.org,19292383363,french,"May 10, 2019"
315463,Andy,Cannizaro,andy.cannizaro@company.org,19292383363,french,"April 3, 2006"
319674,Robinson,Cano,robinson.cano@company.org,19292383363,french,"December 14, 2017"
152835,Jorge,Cantu,jorge.cantu@company.org,19292383363,french,"March 3, 2012"
279584,Russ,Canzler,russ.canzler@company.org,19292383363,french,"April 24, 2019"
76038,Jose,Capellan,jose.capellan@company.org,19292383363,french,"August 13, 2012"
154633,Carter,Capps,carter.capps@company.org,19292383363,french,"June 3, 2013"
318225,Matt,Capps,matt.capps@company.org,19292383363,french,"May 26, 2000"
373849,Chris,Capuano,chris.capuano@company.org,19292383363,french,"January 4, 2002"
103989,Ramon,Caraballo,ramon.caraballo@company.org,19292383363,french,"May 12, 2008"
203971,Matt,Carasiti,matt.carasiti@company.org,19292383363,french,"January 8, 2007"
223967,Victor,Caratini,victor.caratini@company.org,19292383363,english,"January 6, 2001"
56112,Adrian,Cardenas,adrian.cardenas@company.org,19292383363,english,"January 21, 2013"
53447,Javier,Cardona,javier.cardona@company.org,19292383363,english,"October 8, 2007"
157231,Stephen,Cardullo,stephen.cardullo@company.org,19292383363,english,"June 6, 2019"
361522,Paul,Carey,paul.carey@company.org,19292383363,spanish,"November 30, 2003"
71552,Esmailin,Caridad,esmailin.caridad@company.org,19292383363,italian,"August 27, 2002"
306139,Andrew,Carignan,andrew.carignan@company.org,19292383363,english,"March 4, 2008"
253166,Shane,Carle,shane.carle@company.org,19292383363,english,"October 22, 2014"
291448,Luke,Carlin,luke.carlin@company.org,19292383363,spanish,"June 16, 2008"
328189,Dan,Carlson,dan.carlson@company.org,19292383363,french,"July 26, 2011"
78961,Jesse,Carlson,jesse.carlson@company.org,19292383363,english,"June 4, 2012"
196232,Buddy,Carlyle,buddy.carlyle@company.org,19292383363,spanish,"December 20, 2017"
383869,Roberto,Hernandez,roberto.hernandez@company.org,19292383363,english,"September 28, 2005"
152306,Rafael,Carmona,rafael.carmona@company.org,19292383363,english,"February 9, 2015"
229906,Drew,Carpenter,drew.carpenter@company.org,19292383363,english,"September 22, 2015"
326408,Bubba,Carpenter,bubba.carpenter@company.org,19292383363,english,"February 26, 2016"
177348,Chris,Carpenter,chris.carpenter@company.org,19292383363,english,"August 20, 2001"
219861,David,Carpenter,david.carpenter@company.org,19292383363,english,"January 3, 2018"
245744,Matt,Carpenter,matt.carpenter@company.org,19292383363,english,"January 5, 2016"
270088,Ryan,Carpenter,ryan.carpenter@company.org,19292383363,english,"March 3, 2013"
72894,Mike,Carp,mike.carp@company.org,19292383363,french,"August 7, 2001"
203657,Carlos,Carrasco,carlos.carrasco@company.org,19292383363,english,"September 7, 2011"
120532,Giovanni,Carrara,giovanni.carrara@company.org,19292383363,english,"March 14, 2014"
285621,Hector,Carrasco,hector.carrasco@company.org,19292383363,english,"June 26, 2002"
399550,Ezequiel,Carrera,ezequiel.carrera@company.org,19292383363,english,"July 20, 2010"
215394,Joel,Carreno,joel.carreno@company.org,19292383363,spanish,"March 18, 2008"
273791,Cesar,Carrillo,cesar.carrillo@company.org,19292383363,spanish,"June 1, 2001"
215689,Brett,Carroll,brett.carroll@company.org,19292383363,english,"June 6, 2019"
383942,Cody,Carroll,cody.carroll@company.org,19292383363,english,"February 11, 2013"
375320,Jamey,Carroll,jamey.carroll@company.org,19292383363,english,"September 27, 2015"
327334,Scott,Carroll,scott.carroll@company.org,19292383363,english,"December 31, 2003"
315686,Matt,Carson,matt.carson@company.org,19292383363,english,"September 26, 2005"
204125,Robert,Carson,robert.carson@company.org,19292383363,english,"February 14, 2017"
263122,Andy,Carter,andy.carter@company.org,19292383363,english,"October 11, 2012"
98668,Chris,Carter,chris.carter@company.org,19292383363,english,"November 4, 2010"
348955,Larry,Carter,larry.carter@company.org,19292383363,english,"February 24, 2008"
390989,Lance,Carter,lance.carter@company.org,19292383363,english,"September 26, 2007"
348117,Mike,Caruso,mike.caruso@company.org,19292383363,english,"December 30, 2002"
287596,Marcos,Carvajal,marcos.carvajal@company.org,19292383363,english,"January 15, 2001"
252190,Curt,Casali,curt.casali@company.org,19292383363,spanish,"December 17, 2013"
305092,Raul,Casanova,raul.casanova@company.org,19292383363,english,"June 14, 2005"
90541,Sean,Casey,sean.casey@company.org,19292383363,english,"July 15, 2009"
82149,Kevin,Cash,kevin.cash@company.org,19292383363,english,"October 25, 2013"
92078,Andrew,Cashner,andrew.cashner@company.org,19292383363,english,"April 6, 2013"
80719,Alexi,Casilla,alexi.casilla@company.org,19292383363,english,"December 8, 2009"
270351,Carlos,Casimiro,carlos.casimiro@company.org,19292383363,italian,"May 16, 2010"
182250,Bobby,Cassevah,bobby.cassevah@company.org,19292383363,english,"October 27, 2009"
179551,Jack,Cassel,jack.cassel@company.org,19292383363,english,"September 30, 2017"
315899,Scott,Cassidy,scott.cassidy@company.org,19292383363,spanish,"November 15, 2001"
151907,Alex,Castellanos,alex.castellanos@company.org,19292383363,italian,"March 1, 2006"
160972,Nick,Castellanos,nick.castellanos@company.org,19292383363,english,"June 26, 2002"
200157,Pedro,Castellano,pedro.castellano@company.org,19292383363,english,"September 18, 2012"
48318,Alberto,Castillo,alberto.castillo@company.org,19292383363,english,"April 17, 2017"
345294,Carlos,Castillo,carlos.castillo@company.org,19292383363,english,"February 20, 2002"
269904,Diego,Castillo,diego.castillo@company.org,19292383363,english,"September 25, 2007"
237949,Fabio,Castillo,fabio.castillo@company.org,19292383363,english,"December 6, 2005"
180113,Jose,Castillo,jose.castillo@company.org,19292383363,english,"August 4, 2007"
66889,Juan,Castillo,juan.castillo@company.org,19292383363,english,"May 14, 2002"
301071,Lendy,Castillo,lendy.castillo@company.org,19292383363,english,"August 13, 2016"
89619,Luis,Castillo,luis.castillo@company.org,19292383363,english,"January 27, 2015"
318889,Rusney,Castillo,rusney.castillo@company.org,19292383363,english,"March 6, 2007"
105749,Welington,Castillo,welington.castillo@company.org,19292383363,english,"July 24, 2011"
145347,Wilkin,Castillo,wilkin.castillo@company.org,19292383363,english,"August 24, 2012"
350559,Kory,Casto,kory.casto@company.org,19292383363,english,"December 26, 2009"
349799,Angel,Castro,angel.castro@company.org,19292383363,english,"December 10, 2004"
227476,Bernie,Castro,bernie.castro@company.org,19292383363,english,"May 17, 2007"
373851,Daniel,Castro,daniel.castro@company.org,19292383363,english,"November 21, 2012"
229554,Fabio,Castro,fabio.castro@company.org,19292383363,english,"May 27, 2016"
277939,Harold,Castro,harold.castro@company.org,19292383363,english,"February 25, 2016"
66123,Jason,Castro,jason.castro@company.org,19292383363,english,"August 27, 2000"
341218,Juan,Castro,juan.castro@company.org,19292383363,spanish,"August 16, 2008"
60650,Miguel,Castro,miguel.castro@company.org,19292383363,italian,"January 15, 2017"
194778,Ramon,Castro,ramon.castro@company.org,19292383363,english,"October 22, 2017"
301841,Simon,Castro,simon.castro@company.org,19292383363,english,"October 21, 2010"
311732,Starlin,Castro,starlin.castro@company.org,19292383363,spanish,"April 5, 2018"
147669,Frank,Catalanotto,frank.catalanotto@company.org,19292383363,english,"October 9, 2001"
311246,Troy,Cate,troy.cate@company.org,19292383363,english,"September 5, 2017"
55574,Mike,Cather,mike.cather@company.org,19292383363,english,"June 19, 2000"
265959,Andy,Cavazos,andy.cavazos@company.org,19292383363,english,"July 30, 2003"
305522,Jake,Cave,jake.cave@company.org,19292383363,italian,"September 3, 2011"
172868,Garin,Cecchini,garin.cecchini@company.org,19292383363,spanish,"January 13, 2016"
311016,Gavin,Cecchini,gavin.cecchini@company.org,19292383363,english,"March 6, 2010"
392320,Brett,Cecil,brett.cecil@company.org,19292383363,english,"June 9, 2009"
173263,Darrell,Ceciliani,darrell.ceciliani@company.org,19292383363,spanish,"August 31, 2010"
144210,Jose,Ceda,jose.ceda@company.org,19292383363,english,"June 6, 2010"
385865,Domingo,Cedeno,domingo.cedeno@company.org,19292383363,italian,"August 26, 2001"
282156,Roger,Cedeno,roger.cedeno@company.org,19292383363,french,"September 9, 2014"
67524,Ronny,Cedeno,ronny.cedeno@company.org,19292383363,english,"May 18, 2015"
99303,Xavier,Cedeno,xavier.cedeno@company.org,19292383363,english,"October 25, 2007"
52259,Juan,Centeno,juan.centeno@company.org,19292383363,english,"June 24, 2015"
397721,Matthew,Cepicky,matthew.cepicky@company.org,19292383363,english,"December 1, 2003"
254701,Jaime,Cerda,jaime.cerda@company.org,19292383363,english,"April 12, 2012"
98348,Juan,Cerros,juan.cerros@company.org,19292383363,english,"March 7, 2001"
172369,Francisco,Cervelli,francisco.cervelli@company.org,19292383363,spanish,"November 14, 2011"
270992,Hunter,Cervenka,hunter.cervenka@company.org,19292383363,english,"April 26, 2016"
205659,Mike,Cervenak,mike.cervenak@company.org,19292383363,english,"January 22, 2015"
362776,Yoenis,Cespedes,yoenis.cespedes@company.org,19292383363,english,"October 26, 2012"
276684,Luis,Cessa,luis.cessa@company.org,19292383363,english,"February 21, 2013"
129772,Alejandro,Chacin,alejandro.chacin@company.org,19292383363,italian,"October 23, 2018"
188390,Gustavo,Chacin,gustavo.chacin@company.org,19292383363,english,"May 22, 2008"
328338,Jhoulys,Chacin,jhoulys.chacin@company.org,19292383363,english,"May 3, 2013"
323953,Shawn,Chacon,shawn.chacon@company.org,19292383363,english,"March 28, 2019"
315024,Andrew,Chafin,andrew.chafin@company.org,19292383363,english,"February 24, 2009"
307445,Adron,Chambers,adron.chambers@company.org,19292383363,english,"May 19, 2005"
381077,Jim,Chamblee,jim.chamblee@company.org,19292383363,english,"May 10, 2000"
140430,Joba,Chamberlain,joba.chamberlain@company.org,19292383363,spanish,"January 31, 2005"
152220,Aroldis,Chapman,aroldis.chapman@company.org,19292383363,english,"March 5, 2016"
234450,Jaye,Chapman,jaye.chapman@company.org,19292383363,english,"December 28, 2016"
289363,Kevin,Chapman,kevin.chapman@company.org,19292383363,english,"May 3, 2006"
322369,Matt,Chapman,matt.chapman@company.org,19292383363,english,"February 6, 2002"
387150,Travis,Chapman,travis.chapman@company.org,19292383363,english,"July 9, 2008"
352700,Frank,Charles,frank.charles@company.org,19292383363,english,"December 27, 2017"
159026,Tyler,Chatwood,tyler.chatwood@company.org,19292383363,english,"January 31, 2017"
236037,Anthony,Chavez,anthony.chavez@company.org,19292383363,english,"September 22, 2016"
355190,Angel,Chavez,angel.chavez@company.org,19292383363,english,"April 20, 2014"
58108,Endy,Chavez,endy.chavez@company.org,19292383363,english,"September 1, 2018"
63296,Eric,Chavez,eric.chavez@company.org,19292383363,english,"April 25, 2013"
394437,Jesse,Chavez,jesse.chavez@company.org,19292383363,english,"August 6, 2009"
150265,Raul,Chavez,raul.chavez@company.org,19292383363,english,"July 6, 2019"
363835,Robinson,Checo,robinson.checo@company.org,19292383363,english,"August 5, 2012"
97299,Bruce,Chen,bruce.chen@company.org,19292383363,english,"May 14, 2006"
77292,Rocky,Cherry,rocky.cherry@company.org,19292383363,portuguese,"December 18, 2009"
383603,Scott,Chiasson,scott.chiasson@company.org,19292383363,spanish,"July 30, 2010"
176322,Travis,Chick,travis.chick@company.org,19292383363,english,"March 3, 2007"
237870,Matt,Chico,matt.chico@company.org,19292383363,english,"August 9, 2012"
299353,Jason,Childers,jason.childers@company.org,19292383363,english,"September 19, 2014"
90013,Matt,Childers,matt.childers@company.org,19292383363,english,"July 9, 2005"
377520,Robinson,Chirinos,robinson.chirinos@company.org,19292383363,portuguese,"March 26, 2006"
233788,Yonny,Chirinos,yonny.chirinos@company.org,19292383363,english,"March 1, 2010"
271995,Lonnie,Chisenhall,lonnie.chisenhall@company.org,19292383363,english,"November 1, 2014"
77554,Randy,Choate,randy.choate@company.org,19292383363,english,"July 22, 2015"
290252,Michael,Choice,michael.choice@company.org,19292383363,english,"April 11, 2006"
345919,Jin Ho,Cho,jin ho.cho@company.org,19292383363,english,"February 21, 2018"
218083,Bobby,Chouinard,bobby.chouinard@company.org,19292383363,english,"March 8, 2003"
306645,Jason,Christiansen,jason.christiansen@company.org,19292383363,portuguese,"April 7, 2002"
113119,Justin,Christian,justin.christian@company.org,19292383363,english,"July 22, 2000"
371161,McKay,Christensen,mckay.christensen@company.org,19292383363,english,"July 20, 2018"
365712,Nick,Christiani,nick.christiani@company.org,19292383363,portuguese,"August 2, 2000"
325947,Ryan,Christenson,ryan.christenson@company.org,19292383363,english,"October 12, 2012"
125504,Tim,Christman,tim.christman@company.org,19292383363,english,"November 25, 2015"
206296,Vinnie,Chulk,vinnie.chulk@company.org,19292383363,english,"September 2, 2013"
301373,Ryan,Church,ryan.church@company.org,19292383363,english,"August 31, 2011"
270530,Archi,Cianfrocco,archi.cianfrocco@company.org,19292383363,portuguese,"October 20, 2010"
230281,Adam,Cimber,adam.cimber@company.org,19292383363,english,"January 27, 2012"
119658,Frank,Cimorelli,frank.cimorelli@company.org,19292383363,english,"November 28, 2002"
225696,Tony,Cingrani,tony.cingrani@company.org,19292383363,english,"May 24, 2010"
222814,Alex,Cintron,alex.cintron@company.org,19292383363,english,"October 14, 2006"
375945,Pedro,Ciriaco,pedro.ciriaco@company.org,19292383363,english,"February 28, 2004"
303448,Jeff,Cirillo,jeff.cirillo@company.org,19292383363,english,"September 12, 2001"
345809,Steve,Cishek,steve.cishek@company.org,19292383363,english,"May 17, 2007"
53505,Jose,Cisnero,jose.cisnero@company.org,19292383363,english,"August 28, 2011"
128110,Nick,Ciuffo,nick.ciuffo@company.org,19292383363,english,"February 25, 2016"
378020,Anthony,Claggett,anthony.claggett@company.org,19292383363,english,"April 8, 2007"
285039,Preston,Claiborne,preston.claiborne@company.org,19292383363,english,"May 10, 2011"
182060,Chris,Clapinski,chris.clapinski@company.org,19292383363,italian,"October 17, 2005"
287474,Stubby,Clapp,stubby.clapp@company.org,19292383363,italian,"October 19, 2006"
51348,Brady,Clark,brady.clark@company.org,19292383363,italian,"July 12, 2015"
205852,Cody,Clark,cody.clark@company.org,19292383363,italian,"March 11, 2004"
243097,Darren,Clarke,darren.clarke@company.org,19292383363,italian,"September 22, 2009"
277463,Doug,Clark,doug.clark@company.org,19292383363,italian,"July 31, 2002"
335559,Howie,Clark,howie.clark@company.org,19292383363,italian,"July 3, 2015"
272049,Jermaine,Clark,jermaine.clark@company.org,19292383363,italian,"October 17, 2018"
284989,Matt,Clark,matt.clark@company.org,19292383363,italian,"April 19, 2007"
264945,Phil,Clark,phil.clark@company.org,19292383363,italian,"July 23, 2008"
284742,Tony,Clark,tony.clark@company.org,19292383363,italian,"April 5, 2006"
126466,Zach,Clark,zach.clark@company.org,19292383363,italian,"March 5, 2002"
100595,Alex,Claudio,alex.claudio@company.org,19292383363,italian,"December 23, 2003"
197688,Brandon,Claussen,brandon.claussen@company.org,19292383363,italian,"August 2, 2015"
192822,Edgard,Clemente,edgard.clemente@company.org,19292383363,italian,"May 1, 2011"
135661,Jeff,Clement,jeff.clement@company.org,19292383363,italian,"January 2, 2000"
246269,Matt,Clement,matt.clement@company.org,19292383363,italian,"March 13, 2011"
137906,Paul,Clemens,paul.clemens@company.org,19292383363,italian,"February 4, 2016"
360008,Chris,Clemons,chris.clemons@company.org,19292383363,italian,"May 4, 2003"
165133,Maikel,Cleto,maikel.cleto@company.org,19292383363,italian,"December 24, 2001"
237103,Steve,Clevenger,steve.clevenger@company.org,19292383363,italian,"November 10, 2004"
247003,Mike,Clevinger,mike.clevinger@company.org,19292383363,italian,"April 28, 2012"
119704,Brent,Clevlen,brent.clevlen@company.org,19292383363,italian,"March 21, 2005"
251388,Tyler,Clippard,tyler.clippard@company.org,19292383363,italian,"June 24, 2007"
250014,Brad,Clontz,brad.clontz@company.org,19292383363,italian,"March 26, 2004"
50067,JD,Closser,jd.closser@company.org,19292383363,italian,"August 22, 2004"
253047,Ken,Cloude,ken.cloude@company.org,19292383363,italian,"October 20, 2011"
312984,Tyler,Cloyd,tyler.cloyd@company.org,19292383363,italian,"March 10, 2000"
146234,Danny,Clyburn,danny.clyburn@company.org,19292383363,italian,"July 9, 2018"
360812,Buck,Coats,buck.coats@company.org,19292383363,italian,"June 2, 2018"
57576,Jason,Coats,jason.coats@company.org,19292383363,italian,"October 18, 2009"
253753,Alex,Cobb,alex.cobb@company.org,19292383363,italian,"December 28, 2013"
237070,Alan,Cockrell,alan.cockrell@company.org,19292383363,italian,"February 5, 2013"
340834,Pasqual,Coco,pasqual.coco@company.org,19292383363,italian,"August 24, 2001"
183990,Robert,Coello,robert.coello@company.org,19292383363,italian,"July 21, 2009"
59493,Todd,Coffey,todd.coffey@company.org,19292383363,italian,"June 23, 2008"
232725,Ivanon,Coffie,ivanon.coffie@company.org,19292383363,italian,"December 16, 2002"
158554,Tony,Cogan,tony.cogan@company.org,19292383363,italian,"May 28, 2014"
300590,Dave,Coggin,dave.coggin@company.org,19292383363,italian,"May 23, 2000"
306827,Chris,Coghlan,chris.coghlan@company.org,19292383363,italian,"June 20, 2017"
215648,Phil,Coke,phil.coke@company.org,19292383363,italian,"April 2, 2019"
61279,Chris,Colabello,chris.colabello@company.org,19292383363,italian,"October 28, 2013"
233517,Mike,Colangelo,mike.colangelo@company.org,19292383363,italian,"October 11, 2017"
304717,Craig,Colbert,craig.colbert@company.org,19292383363,italian,"February 27, 2015"
72133,Greg,Colbrunn,greg.colbrunn@company.org,19292383363,italian,"October 13, 2013"
93269,Gerrit,Cole,gerrit.cole@company.org,19292383363,italian,"September 24, 2004"
140401,Casey,Coleman,casey.coleman@company.org,19292383363,italian,"December 14, 2010"
206456,Dusty,Coleman,dusty.coleman@company.org,19292383363,italian,"January 19, 2008"
358684,Louis,Coleman,louis.coleman@company.org,19292383363,italian,"December 20, 2018"
304441,Michael,Coleman,michael.coleman@company.org,19292383363,italian,"May 29, 2016"
102865,Taylor,Cole,taylor.cole@company.org,19292383363,italian,"April 5, 2017"
169137,Victor,Cole,victor.cole@company.org,19292383363,italian,"November 1, 2008"
181581,Alvin,Colina,alvin.colina@company.org,19292383363,italian,"February 10, 2004"
155866,Willie,Collazo,willie.collazo@company.org,19292383363,italian,"August 8, 2007"
93663,Lou,Collier,lou.collier@company.org,19292383363,italian,"May 3, 2009"
84806,Tim,Collins,tim.collins@company.org,19292383363,italian,"June 21, 2005"
222810,Tyler,Collins,tyler.collins@company.org,19292383363,italian,"December 10, 2002"
333919,Josh,Collmenter,josh.collmenter@company.org,19292383363,italian,"March 19, 2017"
347733,Alex,Colome,alex.colome@company.org,19292383363,italian,"January 22, 2010"
144462,Jesus,Colome,jesus.colome@company.org,19292383363,italian,"November 28, 2015"
331505,Bartolo,Colon,bartolo.colon@company.org,19292383363,italian,"June 30, 2017"
373181,Christian,Colon,christian.colon@company.org,19292383363,italian,"January 31, 2007"
391431,Cris,Colon,cris.colon@company.org,19292383363,italian,"December 30, 2010"
142268,Joe,Colon,joe.colon@company.org,19292383363,italian,"May 23, 2017"
144906,Roman,Colon,roman.colon@company.org,19292383363,italian,"April 28, 2004"
317341,Tyler,Colvin,tyler.colvin@company.org,19292383363,italian,"June 14, 2002"
157596,Steve,Colyer,steve.colyer@company.org,19292383363,italian,"March 30, 2016"
238492,Gerardo,Concepcion,gerardo.concepcion@company.org,19292383363,italian,"March 6, 2012"
260167,Clay,Condrey,clay.condrey@company.org,19292383363,italian,"October 12, 2016"
318042,Michael,Conforto,michael.conforto@company.org,19292383363,italian,"February 6, 2007"
73858,Hank,Conger,hank.conger@company.org,19292383363,italian,"January 19, 2005"
174435,Adam,Conley,adam.conley@company.org,19292383363,italian,"December 22, 2018"
329108,Steve,Connelly,steve.connelly@company.org,19292383363,italian,"September 21, 2004"
370880,Brooks,Conrad,brooks.conrad@company.org,19292383363,italian,"November 23, 2014"
169865,Jose,Constanza,jose.constanza@company.org,19292383363,italian,"September 22, 2016"
143195,Jason,Conti,jason.conti@company.org,19292383363,italian,"July 7, 2011"
134616,Carlos,Contreras,carlos.contreras@company.org,19292383363,italian,"October 24, 2015"
202090,Jose,Contreras,jose.contreras@company.org,19292383363,italian,"October 4, 2014"
285910,Willson,Contreras,willson.contreras@company.org,19292383363,italian,"April 10, 2008"
170744,Jim,Converse,jim.converse@company.org,19292383363,italian,"February 1, 2003"
260793,Aaron,Cook,aaron.cook@company.org,19292383363,italian,"May 4, 2007"
345604,Andy,Cook,andy.cook@company.org,19292383363,italian,"May 31, 2012"
381255,Steve,Cooke,steve.cooke@company.org,19292383363,italian,"February 6, 2016"
120032,Ryan,Cook,ryan.cook@company.org,19292383363,italian,"March 20, 2009"
106654,Brent,Cookson,brent.cookson@company.org,19292383363,italian,"March 27, 2003"
384879,Mike,Coolbaugh,mike.coolbaugh@company.org,19292383363,italian,"April 20, 2019"
79238,Ron,Coomer,ron.coomer@company.org,19292383363,italian,"October 4, 2011"
157079,Tim,Cooney,tim.cooney@company.org,19292383363,italian,"October 14, 2007"
203740,Brian,Cooper,brian.cooper@company.org,19292383363,italian,"September 25, 2011"
254377,David,Cooper,david.cooper@company.org,19292383363,italian,"May 12, 2016"
137623,Garrett,Cooper,garrett.cooper@company.org,19292383363,italian,"February 2, 2015"
78517,Scott,Copeland,scott.copeland@company.org,19292383363,italian,"August 16, 2004"
236946,Rocky,Coppinger,rocky.coppinger@company.org,19292383363,italian,"October 13, 2007"
185242,Trace,Coquillette,trace.coquillette@company.org,19292383363,italian,"July 10, 2010"
356234,Alex,Cora,alex.cora@company.org,19292383363,italian,"October 9, 2013"
144796,Patrick,Corbin,patrick.corbin@company.org,19292383363,italian,"April 12, 2006"
108152,Daniel,Corcino,daniel.corcino@company.org,19292383363,italian,"April 9, 2006"
168645,Roy,Corcoran,roy.corcoran@company.org,19292383363,italian,"May 21, 2010"
240812,Tim,Corcoran,tim.corcoran@company.org,19292383363,italian,"November 10, 2001"
326394,Chad,Cordero,chad.cordero@company.org,19292383363,italian,"January 17, 2009"
91484,Francisco,Cordero,francisco.cordero@company.org,19292383363,italian,"June 22, 2006"
182243,Franchy,Cordero,franchy.cordero@company.org,19292383363,italian,"November 29, 2002"
171106,Jimmy,Cordero,jimmy.cordero@company.org,19292383363,italian,"February 5, 2004"
245651,Ryan,Cordell,ryan.cordell@company.org,19292383363,italian,"October 23, 2015"
202675,Wil,Cordero,wil.cordero@company.org,19292383363,italian,"August 25, 2012"
345648,Erik,Cordier,erik.cordier@company.org,19292383363,italian,"January 3, 2014"
386447,Allen,Cordoba,allen.cordoba@company.org,19292383363,italian,"July 24, 2004"
88312,Francisco,Cordova,francisco.cordova@company.org,19292383363,italian,"January 17, 2019"
206780,Marty,Cordova,marty.cordova@company.org,19292383363,italian,"August 8, 2012"
110384,Bryan,Corey,bryan.corey@company.org,19292383363,italian,"December 20, 2004"
158488,Mark,Corey,mark.corey@company.org,19292383363,italian,"August 23, 2004"
201608,Lance,Cormier,lance.cormier@company.org,19292383363,italian,"April 15, 2005"
70965,Brad,Cornett,brad.cornett@company.org,19292383363,italian,"November 7, 2011"
248849,John,Cornely,john.cornely@company.org,19292383363,italian,"December 26, 2016"
271799,Nate,Cornejo,nate.cornejo@company.org,19292383363,italian,"September 19, 2011"
91837,Reid,Cornelius,reid.cornelius@company.org,19292383363,italian,"January 13, 2007"
158406,Manny,Corpas,manny.corpas@company.org,19292383363,italian,"December 21, 2005"
359915,Carlos,Corporan,carlos.corporan@company.org,19292383363,italian,"March 2, 2008"
124219,Carlos,Correa,carlos.correa@company.org,19292383363,italian,"December 12, 2015"
256002,Kevin,Correia,kevin.correia@company.org,19292383363,italian,"March 18, 2008"
282081,Rod,Correia,rod.correia@company.org,19292383363,english,"July 31, 2009"
241760,David,Cortes,david.cortes@company.org,19292383363,english,"July 7, 2002"
251386,Dan,Cortes,dan.cortes@company.org,19292383363,english,"September 9, 2005"
260538,Fernando,Cortez,fernando.cortez@company.org,19292383363,english,"July 3, 2007"
311540,Nestor,Cortes,nestor.cortes@company.org,19292383363,spanish,"September 24, 2012"
194931,Jarred,Cosart,jarred.cosart@company.org,19292383363,english,"September 21, 2005"
264234,Mike,Costanzo,mike.costanzo@company.org,19292383363,english,"February 28, 2004"
89310,Shane,Costa,shane.costa@company.org,19292383363,english,"April 5, 2016"
295380,Chris,Coste,chris.coste@company.org,19292383363,spanish,"March 3, 2009"
337845,Tim,Costo,tim.costo@company.org,19292383363,english,"December 16, 2006"
114028,Humberto,Cota,humberto.cota@company.org,19292383363,english,"December 3, 2015"
357672,Caleb,Cotham,caleb.cotham@company.org,19292383363,english,"January 27, 2011"
212148,Jharel,Cotton,jharel.cotton@company.org,19292383363,spanish,"January 25, 2000"
183634,Neal,Cotts,neal.cotts@company.org,19292383363,english,"April 4, 2000"
306064,Danny,Coulombe,danny.coulombe@company.org,19292383363,english,"June 11, 2009"
110030,Craig,Counsell,craig.counsell@company.org,19292383363,english,"July 4, 2009"
294285,John,Courtright,john.courtright@company.org,19292383363,spanish,"December 17, 2007"
48214,Scott,Cousins,scott.cousins@company.org,19292383363,english,"March 15, 2016"
349620,Jon,Coutlangus,jon.coutlangus@company.org,19292383363,english,"September 25, 2001"
306046,Dylan,Covey,dylan.covey@company.org,19292383363,english,"June 30, 2006"
86916,Kaleb,Cowart,kaleb.cowart@company.org,19292383363,english,"September 17, 2015"
92474,Collin,Cowgill,collin.cowgill@company.org,19292383363,english,"April 21, 2002"
